,is_canceled,lead_time,Direct(bool),precancel(bool),prebook(bool),change_room(bool),reserve_change(bool),parkinglot(bool),special_request(bool),customer_type(label),Contract,Group,Transient,Transient-Party
15050,0,6,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15051,0,7,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15052,0,1,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15053,0,0,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15054,1,2,0.0,1,1,0,1,0.0,0.0,2,0,0,1,0
15055,0,2,0.0,1,1,1,1,0.0,0.0,2,0,0,1,0
15056,0,1,0.0,1,1,1,1,0.0,0.0,2,0,0,1,0
15057,0,5,0.0,1,1,0,1,0.0,0.0,2,0,0,1,0
15058,0,0,1.0,0,1,1,0,0.0,1.0,2,0,0,1,0
15059,0,1,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15060,0,2,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15061,0,0,1.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15062,0,0,1.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15063,0,114,0.0,0,1,0,0,0.0,1.0,2,0,0,1,0
15064,0,1,1.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15065,0,1,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15066,0,0,1.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15067,0,0,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15068,0,0,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15069,0,14,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15070,0,0,1.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15071,0,2,1.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15072,0,0,1.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15073,0,4,1.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15074,1,198,0.0,1,0,0,1,0.0,1.0,3,0,0,0,1
15075,1,198,0.0,1,0,0,1,0.0,1.0,3,0,0,0,1
15076,0,0,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15077,1,135,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15078,1,252,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15079,1,183,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15080,1,277,1.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15081,1,277,1.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15082,1,152,0.0,1,0,0,1,0.0,1.0,0,1,0,0,0
15083,0,1,0.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15084,1,144,0.0,1,0,1,1,0.0,1.0,2,0,0,1,0
15085,0,5,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15086,0,1,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15087,0,0,1.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15088,0,0,1.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15089,0,1,1.0,0,1,1,0,0.0,1.0,2,0,0,1,0
15090,1,167,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15091,0,0,1.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15092,1,155,0.0,1,0,0,1,0.0,1.0,0,1,0,0,0
15093,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15094,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15095,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15096,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15097,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15098,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15099,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15100,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15101,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15102,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15103,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15104,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15105,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15106,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15107,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15108,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15109,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15110,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15111,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15112,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15113,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15114,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15115,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15116,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15117,1,214,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15118,0,39,1.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15119,0,1,1.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15120,0,29,1.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15121,0,11,1.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15122,0,23,1.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15123,0,5,1.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15124,1,127,1.0,1,1,0,1,0.0,1.0,2,0,0,1,0
15125,0,128,1.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15126,0,157,1.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15127,0,3,1.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15128,0,46,1.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15129,0,29,1.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15130,0,108,1.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15131,0,142,1.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15132,1,114,0.0,1,0,0,1,0.0,1.0,0,1,0,0,0
15133,1,242,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15134,1,235,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15135,1,235,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15136,1,235,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15137,0,32,1.0,1,1,0,1,0.0,1.0,2,0,0,1,0
15138,0,289,0.0,0,1,1,0,0.0,1.0,3,0,0,0,1
15139,1,217,0.0,1,0,0,1,0.0,0.0,0,1,0,0,0
15140,1,178,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15141,0,6,0.0,0,1,1,0,0.0,0.0,1,0,1,0,0
15142,0,4,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15143,0,0,0.0,0,1,0,0,0.0,1.0,2,0,0,1,0
15144,0,0,0.0,0,1,1,0,0.0,1.0,2,0,0,1,0
15145,0,2,0.0,0,1,1,0,0.0,1.0,2,0,0,1,0
15146,0,8,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15147,0,11,0.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15148,1,158,1.0,1,0,0,1,0.0,1.0,3,0,0,0,1
15149,1,235,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15150,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15151,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15152,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15153,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15154,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15155,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15156,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15157,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15158,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15159,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15160,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15161,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15162,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15163,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15164,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15165,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15166,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15167,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15168,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15169,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15170,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15171,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15172,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15173,1,244,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15174,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15175,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15176,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15177,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15178,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15179,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15180,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15181,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15182,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15183,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15184,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15185,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15186,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15187,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15188,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15189,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15190,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15191,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15192,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15193,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15194,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15195,1,253,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15196,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15197,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15198,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15199,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15200,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15201,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15202,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15203,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15204,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15205,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15206,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15207,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15208,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15209,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15210,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15211,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15212,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15213,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15214,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15215,1,267,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15216,1,274,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15217,1,274,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15218,1,274,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15219,1,274,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15220,1,274,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15221,1,274,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15222,1,274,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15223,0,241,0.0,0,1,0,0,0.0,1.0,0,1,0,0,0
15224,1,196,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15225,1,160,1.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15226,1,186,0.0,1,0,0,1,0.0,0.0,0,1,0,0,0
15227,0,99,1.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15228,0,178,1.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15229,0,67,0.0,0,1,1,0,0.0,0.0,1,0,1,0,0
15230,1,152,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15231,0,48,0.0,0,1,0,0,0.0,1.0,3,0,0,0,1
15232,0,321,0.0,0,1,0,0,0.0,1.0,1,0,1,0,0
15233,0,0,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15234,0,0,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15235,0,0,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15236,0,0,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15237,0,0,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15238,0,0,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15239,0,1,0.0,0,1,0,0,0.0,0.0,3,0,0,0,1
15240,0,0,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15241,0,0,0.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15242,0,0,0.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15243,0,1,1.0,0,1,1,0,0.0,1.0,2,0,0,1,0
15244,1,207,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15245,1,207,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15246,1,207,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15247,1,207,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15248,1,207,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15249,1,207,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15250,1,207,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15251,1,207,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15252,1,207,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15253,0,0,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15254,0,4,1.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15255,1,134,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15256,0,6,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15257,0,1,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15258,0,0,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15259,0,1,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15260,0,0,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15261,0,8,0.0,0,1,1,0,1.0,1.0,0,1,0,0,0
15262,0,20,0.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15263,0,24,0.0,0,1,1,0,0.0,1.0,3,0,0,0,1
15264,1,22,0.0,1,1,0,1,0.0,1.0,2,0,0,1,0
15265,0,1,0.0,1,1,1,1,1.0,1.0,2,0,0,1,0
15266,0,26,0.0,1,1,1,1,1.0,1.0,3,0,0,0,1
15267,0,2,0.0,1,1,0,1,1.0,1.0,2,0,0,1,0
15268,1,183,0.0,1,0,0,1,0.0,1.0,3,0,0,0,1
15269,1,144,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15270,0,8,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15271,0,4,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15272,0,4,0.0,0,1,1,0,0.0,1.0,2,0,0,1,0
15273,0,6,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15274,0,4,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15275,0,6,1.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15276,0,7,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15277,0,19,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15278,0,8,0.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15279,0,29,0.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15280,0,7,0.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15281,0,13,0.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15282,0,29,0.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15283,0,8,0.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15284,0,22,0.0,0,1,1,0,1.0,0.0,2,0,0,1,0
15285,0,30,1.0,0,1,0,0,1.0,0.0,2,0,0,1,0
15286,0,150,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15287,0,2,1.0,0,1,1,0,1.0,0.0,3,0,0,0,1
15288,0,0,1.0,0,1,0,0,1.0,1.0,3,0,0,0,1
15289,0,0,1.0,0,1,0,0,1.0,1.0,3,0,0,0,1
15290,0,0,1.0,0,1,0,0,0.0,1.0,3,0,0,0,1
15291,0,0,1.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15292,0,1,1.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15293,0,325,0.0,0,1,0,0,0.0,1.0,2,0,0,1,0
15294,0,131,0.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15295,0,112,1.0,0,1,0,0,0.0,0.0,3,0,0,0,1
15296,0,31,1.0,0,1,0,0,0.0,1.0,3,0,0,0,1
15297,0,183,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15298,0,181,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
15299,0,126,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15300,0,116,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
15301,0,7,0.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15302,0,135,1.0,0,0,1,0,1.0,0.0,2,0,0,1,0
15303,0,0,0.0,0,0,0,0,0.0,0.0,1,0,1,0,0
15304,0,110,0.0,0,0,1,0,1.0,1.0,2,0,0,1,0
15305,1,197,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15306,0,134,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15307,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15308,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15309,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15310,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15311,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15312,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15313,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15314,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15315,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15316,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15317,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15318,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15319,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15320,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15321,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15322,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15323,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15324,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15325,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15326,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15327,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15328,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15329,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15330,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15331,1,279,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15332,0,145,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15333,0,127,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15334,0,149,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15335,0,149,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15336,0,139,0.0,0,0,1,0,1.0,1.0,2,0,0,1,0
15337,1,239,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15338,1,239,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15339,1,239,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15340,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15341,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15342,1,246,0.0,1,0,0,1,0.0,0.0,3,0,0,0,1
15343,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15344,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15345,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15346,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15347,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15348,1,260,0.0,1,0,0,1,0.0,0.0,2,0,0,1,0
15349,0,145,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
15350,0,152,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15351,0,152,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15352,0,183,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
15353,0,226,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15354,0,128,1.0,0,0,0,0,1.0,0.0,2,0,0,1,0
15355,0,147,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15356,0,121,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15357,0,121,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15358,0,20,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15359,0,2,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15360,0,1,0.0,0,1,1,0,0.0,0.0,2,0,0,1,0
15361,0,2,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15362,0,2,0.0,0,1,0,0,0.0,0.0,2,0,0,1,0
15363,0,1,0.0,0,1,1,0,1.0,1.0,2,0,0,1,0
15364,0,0,0.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15365,0,3,0.0,0,1,1,0,0.0,1.0,2,0,0,1,0
15366,0,183,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15367,0,230,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
15368,0,186,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15369,0,103,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15370,0,15,1.0,0,0,1,0,0.0,0.0,2,0,0,1,0
15371,0,186,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15372,0,186,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15373,0,185,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15374,0,128,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
15375,0,158,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15376,0,183,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15377,0,149,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15378,0,151,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15379,0,127,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15380,0,151,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15381,0,151,1.0,0,0,0,0,1.0,1.0,2,0,0,1,0
15382,0,137,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15383,1,164,1.0,0,0,1,0,0.0,0.0,2,0,0,1,0
15384,0,58,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15385,0,143,0.0,0,0,0,0,1.0,0.0,2,0,0,1,0
15386,0,123,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15387,0,184,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15388,0,130,0.0,0,0,0,0,1.0,0.0,2,0,0,1,0
15389,0,130,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
15390,0,130,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15391,0,134,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15392,0,123,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
15393,0,129,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15394,0,143,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15395,0,143,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15396,0,135,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15397,0,159,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15398,0,84,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
15399,0,94,0.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15400,0,109,1.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15401,0,1,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
15402,0,6,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15403,0,8,1.0,0,1,0,0,1.0,1.0,2,0,0,1,0
15404,0,30,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15405,0,158,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15406,0,185,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15407,0,142,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15408,0,143,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15409,0,143,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15410,0,157,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15411,0,118,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
15412,1,165,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15413,0,2,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
15414,1,159,0.0,1,0,0,1,0.0,1.0,2,0,0,1,0
15415,1,65,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15416,0,187,0.0,0,0,0,0,1.0,0.0,0,1,0,0,0
15417,0,162,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15418,0,162,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
15419,0,189,0.0,0,0,0,0,1.0,0.0,2,0,0,1,0
15420,0,189,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
15421,0,155,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15422,0,152,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
15423,0,59,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
15424,0,59,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
