,is_canceled,lead_time,Direct(bool),precancel(bool),prebook(bool),change_room(bool),reserve_change(bool),parkinglot(bool),special_request(bool),customer_type(label),Contract,Group,Transient,Transient-Party
29849,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29850,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29851,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29852,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29853,1,324,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29854,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29855,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29856,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29857,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29858,1,130,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29859,1,122,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29860,1,94,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29861,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29862,1,148,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29863,1,218,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29864,1,218,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29865,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29866,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29867,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29868,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29869,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29870,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29871,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29872,1,158,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29873,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29874,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29875,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29876,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29877,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29878,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29879,1,148,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29880,1,192,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29881,1,38,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29882,1,41,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29883,1,130,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29884,1,130,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29885,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29886,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29887,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29888,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29889,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29890,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29891,1,148,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29892,1,218,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29893,1,218,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29894,1,41,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29895,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29896,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29897,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29898,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29899,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29900,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29901,1,158,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29902,1,141,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29903,1,130,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29904,1,130,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29905,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29906,1,29,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29907,1,110,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29908,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29909,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29910,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29911,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29912,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29913,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29914,1,148,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29915,1,94,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29916,1,37,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29917,1,94,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29918,1,141,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29919,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29920,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29921,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29922,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29923,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29924,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29925,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29926,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29927,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29928,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29929,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29930,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29931,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29932,1,169,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29933,1,218,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29934,1,110,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29935,1,31,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29936,1,218,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29937,1,141,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29938,1,34,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29939,1,332,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29940,1,133,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29941,1,37,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29942,1,148,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29943,1,44,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29944,1,41,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29945,1,41,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29946,1,96,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29947,1,130,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29948,1,39,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29949,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29950,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29951,1,112,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29952,1,72,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29953,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29954,1,175,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
29955,1,38,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29956,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29957,1,128,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29958,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29959,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29960,1,29,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29961,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29962,1,42,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29963,1,206,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29964,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29965,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29966,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29967,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29968,1,31,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29969,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29970,1,87,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29971,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29972,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29973,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29974,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29975,1,178,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29976,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29977,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29978,1,142,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29979,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29980,1,66,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
29981,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29982,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29983,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29984,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29985,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29986,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29987,1,142,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29988,1,157,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29989,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29990,1,74,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29991,1,142,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29992,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29993,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29994,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29995,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29996,1,121,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29997,1,142,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29998,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
29999,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30000,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30001,1,114,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30002,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30003,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30004,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30005,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30006,1,157,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30007,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30008,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30009,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30010,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30011,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30012,1,219,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30013,1,38,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30014,1,48,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30015,1,37,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30016,1,206,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30017,1,156,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30018,1,134,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30019,1,124,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30020,1,157,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30021,1,135,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30022,1,159,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30023,1,51,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30024,1,317,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30025,1,101,1.0,0,0,1,0,0.0,1.0,2,0,0,1,0
30026,1,118,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30027,1,30,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30028,1,30,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30029,1,37,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30030,1,33,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30031,1,155,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30032,1,69,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30033,1,33,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30034,1,68,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30035,1,33,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30036,1,145,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30037,1,33,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30038,1,75,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30039,1,45,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30040,1,84,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30041,1,38,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30042,1,317,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30043,1,68,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30044,1,42,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30045,1,101,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30046,1,218,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30047,1,285,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30048,1,234,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30049,1,307,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30050,1,31,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30051,1,11,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30052,1,18,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30053,1,2,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30054,1,139,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30055,1,25,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30056,1,65,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30057,1,11,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30058,1,91,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30059,1,24,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30060,1,17,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30061,1,31,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30062,1,18,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30063,1,44,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30064,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30065,1,29,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30066,1,67,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30067,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30068,1,31,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30069,1,73,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30070,1,40,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30071,1,39,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30072,1,30,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30073,1,37,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30074,1,41,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30075,1,40,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30076,1,69,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30077,1,40,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30078,1,309,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30079,1,67,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30080,1,37,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30081,1,40,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30082,1,167,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30083,1,39,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30084,1,40,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30085,1,22,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30086,1,40,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30087,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30088,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30089,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30090,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30091,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30092,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30093,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30094,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30095,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30096,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30097,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30098,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30099,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30100,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30101,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30102,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30103,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30104,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30105,1,40,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30106,1,55,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30107,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30108,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30109,1,27,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30110,1,34,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30111,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30112,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30113,1,110,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30114,1,20,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30115,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30116,1,25,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30117,1,139,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30118,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30119,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30120,1,173,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30121,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30122,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30123,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30124,1,21,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30125,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30126,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30127,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30128,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30129,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30130,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30131,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30132,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30133,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30134,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30135,1,24,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30136,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30137,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30138,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30139,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30140,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30141,1,33,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30142,1,37,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30143,1,28,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30144,1,128,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30145,1,25,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30146,1,20,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30147,1,128,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30148,1,106,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30149,1,20,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30150,1,24,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30151,1,13,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30152,1,37,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30153,1,58,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30154,1,27,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30155,1,49,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30156,1,31,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30157,1,49,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30158,1,166,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30159,1,258,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30160,1,265,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
30161,1,36,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30162,1,31,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30163,1,36,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30164,1,32,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30165,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30166,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30167,1,22,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30168,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30169,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30170,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30171,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30172,1,0,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30173,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30174,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30175,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30176,1,422,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30177,1,28,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30178,1,9,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30179,1,23,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30180,1,8,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30181,1,17,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30182,1,42,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30183,1,36,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30184,1,36,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30185,1,120,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30186,1,196,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30187,1,50,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30188,1,274,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30189,1,274,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30190,1,156,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30191,1,98,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30192,1,423,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
30193,1,123,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30194,1,423,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
30195,1,423,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
30196,1,164,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30197,1,423,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
30198,1,49,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30199,1,423,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
30200,1,134,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30201,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30202,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30203,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30204,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30205,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30206,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30207,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30208,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30209,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30210,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30211,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30212,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30213,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30214,1,242,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30215,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30216,1,272,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30217,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30218,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30219,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30220,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30221,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
30222,1,180,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
30223,1,201,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
